Product Class,Model Number,Annual Energy Use (kWh/yr),Adjusted Volume (ft3),Compact,energy_per_volume,code,adj_volume,annual_energy_use,regexed_model_no
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,WTE21*****,393,25.2,No,15.595238095238095,3,25.2,393.0,WTE21.....
3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,W*TG18***CE#,370,22.2,No,16.666666666666668,3,22.2,370.0,W.TG18...CE.
3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,W*TG18***ME#,450,22.2,No,20.27027027027027,3I,22.2,450.0,W.TG18...ME.
13A - Compact All-Refrigerators - automatic defrost,XOU15BCGBSL,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,XOU15BCGBSL
13A - Compact All-Refrigerators - automatic defrost,XOU15BCGBSR,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,XOU15BCGBSR
13A - Compact All-Refrigerators - automatic defrost,XOU15BCGOL,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,XOU15BCGOL
13A - Compact All-Refrigerators - automatic defrost,XOU15BCGOR,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,XOU15BCGOR
13A - Compact All-Refrigerators - automatic defrost,XOU15BCGSL,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,XOU15BCGSL
13A - Compact All-Refrigerators - automatic defrost,XOU15BCGSR,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,XOU15BCGSR
13A - Compact All-Refrigerators - automatic defrost,XOU15BCSFL,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,XOU15BCSFL
13A - Compact All-Refrigerators - automatic defrost,XOU15BCSFR,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,XOU15BCSFR
13A - Compact All-Refrigerators - automatic defrost,XOU15ORSL,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,XOU15ORSL
13A - Compact All-Refrigerators - automatic defrost,XOU15ORSR,259,3.3,Yes,78.48484848484848,13A,3.3,259.0,XOU15ORSR
3 - Freestanding Compact Cooler,XOU15WGBSL,143,3.3,Yes,43.333333333333336,3,3.3,143.0,XOU15WGBSL
3 - Freestanding Compact Cooler,XOU15WGBSR,143,3.3,Yes,43.333333333333336,3,3.3,143.0,XOU15WGBSR
3 - Freestanding Compact Cooler,XOU15WGOL,143,3.3,Yes,43.333333333333336,3,3.3,143.0,XOU15WGOL
3 - Freestanding Compact Cooler,XOU15WGOR,143,3.3,Yes,43.333333333333336,3,3.3,143.0,XOU15WGOR
3 - Freestanding Compact Cooler,XOU15WGSL,143,3.3,Yes,43.333333333333336,3,3.3,143.0,XOU15WGSL
3 - Freestanding Compact Cooler,XOU15WGSR,143,3.3,Yes,43.333333333333336,3,3.3,143.0,XOU15WGSR
13A - Compact All-Refrigerators - automatic defrost,XOU24BCFOL,278,5.7,Yes,48.771929824561404,13A,5.7,278.0,XOU24BCFOL
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,RF23R6201**,699,27.8,No,25.14388489208633,5A,27.8,699.0,RF23R6201..
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,RF23R6301**,699,27.7,No,25.23465703971119,5A,27.7,699.0,RF23R6301..
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,RF24BB6200**,630,29.2,No,21.575342465753426,5I,29.2,630.0,RF24BB6200..
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,RF24BB6600**,630,29.2,No,21.575342465753426,5I,29.2,630.0,RF24BB6600..
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,RF24BB6900**,627,28.8,No,21.770833333333332,5I,28.8,627.0,RF24BB6900..
5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,RF24R7201**,690,27.5,No,25.09090909090909,5A,27.5,690.0,RF24R7201..
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,RF25C5151**,643,30.6,No,21.013071895424837,5I,30.6,643.0,RF25C5151..
5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,RF25C5551**,643,30.6,No,21.013071895424837,5I,30.6,643.0,RF25C5551..
